2013-09-20,1219.37,1221.80,1215.29,1218.98
2013-09-19,1205.67,1215.48,1199.63,1215.48
2013-09-18,1188.95,1201.08,1186.05,1193.07
2013-09-17,1190.55,1192.35,1181.56,1181.64
2013-09-13,1179.26,1190.27,1174.51,1185.28
2013-09-12,1187.35,1188.69,1178.87,1184.36
2013-09-11,1199.03,1199.30,1186.47,1189.25
2013-09-10,1181.31,1192.16,1180.74,1190.22
2013-09-09,1169.80,1178.80,1166.97,1173.00
2013-09-06,1160.96,1162.41,1143.24,1147.82
2013-09-05,1162.83,1163.21,1151.38,1157.84
2013-09-04,1140.40,1156.64,1139.64,1156.30
2013-09-03,1133.16,1149.18,1133.12,1149.18
2013-09-02,1109.41,1120.56,1107.90,1117.78
2013-08-30,1124.26,1128.26,1104.77,1106.05
2013-08-29,1114.80,1117.70,1111.51,1116.51
2013-08-28,1114.30,1118.82,1103.94,1114.03
2013-08-27,1133.18,1143.35,1131.99,1134.02
2013-08-26,1145.91,1147.94,1136.13,1140.00
2013-08-23,1135.63,1150.02,1135.11,1141.63
2013-08-22,1115.26,1126.95,1112.26,1119.56
2013-08-21,1125.33,1128.83,1111.52,1121.74
2013-08-20,1140.28,1149.35,1125.27,1125.27
2013-08-19,1142.42,1149.13,1138.09,1149.13
2013-08-16,1136.64,1149.01,1135.74,1142.65
2013-08-15,1157.30,1165.66,1149.05,1151.82
2013-08-14,1164.75,1171.34,1152.20,1171.34
2013-08-13,1146.55,1157.27,1145.36,1157.15
2013-08-12,1132.07,1143.36,1129.50,1134.62
2013-08-09,1146.63,1151.52,1136.35,1140.91
2013-08-08,1148.97,1166.36,1136.39,1139.59
2013-08-07,1175.25,1175.96,1155.26,1155.26
2013-08-06,1181.53,1193.66,1169.39,1193.66
2013-08-05,1186.91,1189.87,1181.04,1184.74
2013-08-02,1177.74,1196.17,1174.88,1196.17
2013-08-01,1134.84,1163.39,1134.49,1163.39
2013-07-31,1141.45,1148.61,1131.70,1131.70
2013-07-30,1127.01,1153.35,1127.01,1148.53
2013-07-29,1148.69,1150.26,1128.09,1128.45
2013-07-26,1185.97,1187.31,1164.81,1167.06
2013-07-25,1221.11,1221.79,1200.53,1202.32
2013-07-24,1218.77,1221.57,1213.65,1219.92
2013-07-23,1210.28,1224.91,1208.86,1222.72
2013-07-22,1222.75,1223.19,1206.94,1216.53
2013-07-19,1230.17,1232.02,1198.58,1211.98
2013-07-18,1216.49,1223.36,1214.87,1222.01
2013-07-17,1203.10,1213.41,1203.10,1213.24
2013-07-16,1209.68,1212.71,1206.35,1210.54
2013-07-12,1195.22,1206.14,1194.73,1201.99
2013-07-11,1184.46,1197.33,1181.43,1194.77
2013-07-10,1198.21,1203.52,1185.90,1195.20
2013-07-09,1188.16,1197.39,1182.49,1196.89
2013-07-08,1201.34,1202.44,1172.58,1172.58
2013-07-05,1181.18,1188.58,1178.41,1188.58
2013-07-04,1167.29,1174.80,1166.32,1170.71
2013-07-03,1174.75,1176.44,1166.48,1173.81
2013-07-02,1162.52,1171.84,1156.45,1171.84
2013-07-01,1143.96,1151.08,1131.26,1150.70
2013-06-28,1112.79,1139.76,1111.55,1133.84
2013-06-27,1080.17,1098.83,1071.19,1098.83
2013-06-26,1092.14,1094.02,1068.59,1069.28
2013-06-25,1088.35,1097.19,1065.27,1078.66
2013-06-24,1112.31,1113.01,1086.81,1089.64
2013-06-21,1071.77,1103.69,1059.81,1099.40
2013-06-20,1097.45,1103.62,1088.42,1091.81
2013-06-19,1104.36,1112.05,1095.34,1106.57
2013-06-18,1088.17,1095.24,1079.54,1086.40
2013-06-17,1051.26,1085.06,1049.67,1084.72
2013-06-14,1063.53,1077.95,1055.50,1056.45
2013-06-13,1077.75,1078.99,1040.31,1044.17
2013-06-12,1083.98,1102.78,1073.06,1096.54
2013-06-11,1113.58,1119.82,1096.09,1101.15
2013-06-10,1078.08,1111.97,1077.84,1111.97
2013-06-07,1054.11,1077.68,1033.02,1056.95
2013-06-06,1076.30,1098.99,1069.02,1070.77
2013-06-05,1123.25,1139.22,1089.84,1090.03
2013-06-04,1088.87,1129.89,1076.50,1125.47
2013-06-03,1122.10,1122.53,1095.22,1096.95
2013-05-31,1150.48,1156.67,1133.04,1135.78
2013-05-30,1160.56,1166.29,1129.07,1134.42
2013-05-29,1188.31,1195.71,1171.44,1178.87
2013-05-28,1140.98,1174.66,1140.41,1168.27
2013-05-27,1176.92,1176.92,1154.07,1154.07
2013-05-24,1205.60,1227.46,1149.42,1194.08
2013-05-23,1279.49,1289.77,1188.34,1188.34
2013-05-22,1277.03,1284.95,1276.03,1276.03
2013-05-21,1266.79,1274.05,1265.26,1270.39
2013-05-20,1266.40,1273.87,1263.65,1269.51
2013-05-17,1237.97,1256.24,1236.43,1253.24
2013-05-16,1257.07,1259.15,1231.05,1245.23
2013-05-15,1246.00,1259.63,1245.82,1252.85
2013-05-14,1236.26,1238.23,1229.44,1230.80
2013-05-13,1222.23,1236.33,1222.10,1232.20
2013-05-10,1201.42,1212.33,1199.83,1210.60
2013-05-09,1199.89,1202.41,1181.83,1181.83
2013-05-08,1191.17,1203.74,1190.46,1194.34
2013-05-07,1174.02,1189.60,1174.02,1188.57
2013-05-02,1152.69,1157.47,1147.52,1153.28
2013-05-01,1164.31,1164.31,1155.18,1158.37
2013-04-30,1164.30,1169.64,1161.17,1165.13
2013-04-26,1176.32,1176.36,1160.31,1161.19
2013-04-25,1167.83,1175.13,1163.39,1172.78
2013-04-24,1156.03,1164.35,1151.94,1164.35
2013-04-23,1144.78,1148.86,1140.83,1143.78
2013-04-22,1144.42,1154.16,1143.92,1145.60
2013-04-19,1126.67,1129.50,1114.24,1126.67
2013-04-18,1128.40,1138.24,1122.64,1122.97
2013-04-17,1129.88,1137.53,1128.34,1136.01
2013-04-16,1112.87,1127.03,1106.18,1119.20
2013-04-15,1138.08,1145.48,1129.91,1133.99
2013-04-12,1147.38,1150.06,1138.85,1148.57
2013-04-11,1133.72,1147.29,1133.22,1147.29
2013-04-10,1101.24,1122.25,1100.95,1121.04
2013-04-09,1110.79,1113.10,1095.58,1102.04
2013-04-08,1084.40,1101.74,1083.81,1101.74
2013-04-05,1056.84,1088.36,1056.35,1066.24
2013-04-04,998.99,1037.84,990.60,1037.76
2013-04-03,996.86,1010.43,994.13,1010.43
2013-04-02,990.13,998.24,971.33,991.34
2013-04-01,1031.75,1032.10,1000.27,1000.57
2013-03-29,1039.69,1040.16,1028.66,1034.71
2013-03-28,1044.59,1045.18,1029.39,1036.78
2013-03-27,1043.07,1047.18,1042.90,1046.47
2013-03-26,1041.50,1048.53,1041.37,1044.42
2013-03-25,1050.62,1051.74,1045.48,1047.29
2013-03-22,1050.71,1051.74,1038.57,1038.57
2013-03-21,1055.81,1061.75,1055.32,1058.10
2013-03-19,1040.57,1047.73,1040.31,1045.89
2013-03-18,1039.25,1039.76,1028.34,1028.34
2013-03-15,1044.26,1052.55,1042.34,1051.65
2013-03-14,1037.29,1040.03,1028.37,1038.17
2013-03-13,1031.30,1038.51,1030.02,1031.42
2013-03-12,1047.70,1050.76,1035.90,1035.90
2013-03-11,1030.58,1043.00,1028.88,1039.98
2013-03-08,1009.09,1021.85,1009.08,1020.50
2013-03-07,1009.55,1012.62,1002.18,1004.35
2013-03-06,998.90,1003.22,995.33,1003.22
2013-03-05,998.49,1000.63,987.48,988.62
2013-03-04,991.70,1001.15,989.76,992.25
2013-03-01,971.99,986.06,971.22,984.33
2013-02-28,964.49,975.80,964.21,975.66
2013-02-27,968.17,968.40,953.72,953.72
2013-02-26,964.68,976.03,962.08,966.77
2013-02-25,977.48,981.80,976.21,980.70
2013-02-22,954.87,964.33,948.58,963.48
2013-02-21,968.87,973.82,960.18,962.86
2013-02-20,973.37,976.17,970.73,973.70
2013-02-19,958.21,967.35,958.21,963.61
2013-02-18,952.84,964.54,952.37,962.69
2013-02-15,948.52,949.71,930.04,942.41
2013-02-14,958.57,962.31,950.52,954.88
2013-02-13,965.76,968.76,952.17,957.02
2013-02-12,971.18,978.44,968.50,968.50
2013-02-08,962.13,967.10,955.80,957.35
2013-02-07,966.17,974.51,962.88,969.18
2013-02-06,954.77,972.57,954.42,968.82
2013-02-05,944.58,952.93,939.70,939.70
2013-02-04,949.34,957.05,946.75,955.75
2013-02-01,945.54,948.35,941.64,942.65
2013-01-31,934.77,942.08,930.05,940.25
2013-01-30,923.75,935.01,922.96,934.67
2013-01-29,910.42,924.96,910.42,920.76
2013-01-28,924.28,924.28,913.78,913.78
2013-01-25,909.86,917.23,909.55,917.09
2013-01-24,881.67,898.06,881.43,897.62
2013-01-23,891.61,898.90,887.79,887.79
2013-01-22,905.98,912.47,893.70,901.15
2013-01-21,913.85,913.92,902.29,905.16
2013-01-18,903.94,911.44,903.59,911.44
2013-01-17,893.62,895.87,877.35,890.46
2013-01-16,903.14,903.14,886.90,888.11
2013-01-15,908.06,910.52,903.33,906.22
2013-01-11,899.32,901.98,895.13,898.69
2013-01-10,884.63,892.26,883.33,889.02
2013-01-09,863.19,882.29,862.62,879.05
2013-01-08,877.58,881.49,868.35,871.88
2013-01-07,895.11,895.14,879.22,881.06
2013-01-04,876.97,888.53,876.83,888.51
