2014-02-24,1220.51,1234.30,1205.91,1219.07
2014-02-21,1208.28,1223.56,1207.69,1222.31
2014-02-20,1212.52,1215.87,1192.21,1194.56
2014-02-19,1217.58,1222.00,1213.21,1218.52
2014-02-18,1197.66,1226.38,1195.50,1224.00
2014-02-17,1184.18,1193.68,1172.53,1192.05
2014-02-14,1201.01,1209.52,1173.95,1183.82
2014-02-13,1220.37,1220.69,1196.50,1199.74
2014-02-12,1217.39,1225.67,1215.98,1219.60
2014-02-10,1206.02,1206.04,1194.47,1204.28
2014-02-07,1180.76,1189.53,1177.54,1189.14
2014-02-06,1166.92,1170.55,1159.52,1162.37
2014-02-05,1157.00,1167.42,1146.73,1162.64
2014-02-04,1173.62,1174.52,1139.27,1139.27
2014-02-03,1212.97,1217.94,1196.16,1196.32
2014-01-31,1234.38,1235.83,1211.22,1220.64
2014-01-30,1235.67,1235.78,1217.72,1224.09
2014-01-29,1239.83,1256.36,1238.07,1256.18
2014-01-28,1234.55,1237.00,1224.31,1224.31
2014-01-27,1240.02,1241.33,1227.36,1229.23
2014-01-24,1271.25,1272.66,1258.63,1264.60
2014-01-23,1304.94,1306.99,1287.52,1287.52
2014-01-22,1294.50,1303.12,1287.17,1299.63
2014-01-21,1296.43,1304.27,1295.66,1295.95
2014-01-20,1299.29,1299.44,1289.29,1293.86
2014-01-17,1292.56,1299.40,1289.99,1297.39
2014-01-16,1299.77,1308.08,1293.44,1294.39
2014-01-15,1285.14,1294.52,1283.95,1294.52
2014-01-14,1279.43,1279.71,1266.07,1269.08
2014-01-10,1290.17,1299.17,1285.77,1298.48
2014-01-09,1302.30,1302.65,1291.01,1296.75
2014-01-08,1292.39,1306.23,1289.98,1306.23
2014-01-07,1287.23,1292.85,1281.64,1283.25
2014-01-06,1297.79,1301.02,1283.69,1292.15
