日付,始値,高値,安値,終値,出来高,売買代金
2015-05-26,597.00,597.00,589.00,597.00,782700,464480500
2015-05-25,597.00,598.00,592.00,598.00,403300,240295000
2015-05-22,583.00,595.00,582.00,595.00,809700,477708700
2015-05-21,585.00,589.00,580.00,587.00,1464000,854660000
2015-05-20,595.00,597.00,589.00,591.00,748000,443014600
2015-05-19,591.00,596.00,588.00,591.00,734900,435920600
2015-05-18,587.00,591.00,586.00,588.00,466500,274543500
2015-05-15,590.00,590.00,586.00,589.00,608200,357675300
2015-05-14,590.00,595.00,587.00,593.00,910700,538182100
2015-05-13,598.00,600.00,592.00,594.00,1090500,649417700
2015-05-12,603.00,605.00,598.00,601.00,891100,535478800
2015-05-11,615.00,615.00,597.00,608.00,1573300,951191500
2015-05-08,600.00,611.00,600.00,610.00,974200,591851800
2015-05-07,625.00,626.00,600.00,600.00,2411800,1466120100
2015-05-01,635.00,640.00,633.00,635.00,643300,409537100
2015-04-30,631.00,637.00,627.00,637.00,654200,414191100
2015-04-28,641.00,641.00,632.00,633.00,438500,278282300
2015-04-27,638.00,642.00,634.00,639.00,447700,286308000
2015-04-24,633.00,640.00,630.00,638.00,566300,359570900
2015-04-23,635.00,642.00,633.00,635.00,439200,279516600
2015-04-22,635.00,640.00,631.00,637.00,382400,243149100
2015-04-21,642.00,642.00,631.00,633.00,755800,479263500
2015-04-20,646.00,646.00,639.00,639.00,471700,303127800
2015-04-17,645.00,649.00,639.00,645.00,632200,407424400
2015-04-16,640.00,652.00,634.00,645.00,965200,620000800
2015-04-15,637.00,643.00,634.00,638.00,624100,398552800
2015-04-14,643.00,646.00,638.00,642.00,667200,428267300
2015-04-13,639.00,649.00,634.00,645.00,1007800,648656500
2015-04-10,631.00,641.00,616.00,638.00,3179600,2000480600
2015-04-09,654.00,656.00,650.00,650.00,686000,446882600
2015-04-08,655.00,660.00,653.00,653.00,673200,440661000
2015-04-07,658.00,660.00,652.00,654.00,712200,466666200
2015-04-06,660.00,663.00,657.00,659.00,404300,266857000
2015-04-03,650.00,665.00,650.00,665.00,1205600,793442500
2015-04-02,671.00,674.00,648.00,649.00,2260000,1480116300
2015-04-01,679.00,682.00,666.00,672.00,757900,509500400
2015-03-31,682.00,686.00,677.00,681.00,687200,468975800
2015-03-30,683.00,683.00,672.00,679.00,701500,476083500
2015-03-27,662.00,687.00,661.00,684.00,1496700,1012930400
2015-03-26,683.00,683.00,674.00,675.00,1186400,803877200
2015-03-25,689.00,690.00,684.00,687.00,954400,655814400
2015-03-24,696.00,696.00,684.00,689.00,1017900,701232900
2015-03-23,691.00,699.00,685.00,695.00,1082000,748844700
2015-03-20,678.00,687.00,675.00,686.00,1384800,944146300
2015-03-19,669.00,677.00,668.00,677.00,1564200,1052342900
2015-03-18,653.00,666.00,652.00,665.00,961100,635562400
2015-03-17,656.00,657.00,650.00,653.00,971300,633907500
2015-03-16,652.00,657.00,649.00,654.00,1001100,654572700
2015-03-13,655.00,657.00,650.00,651.00,1355200,884606700
2015-03-12,653.00,657.00,650.00,651.00,988700,645911900
2015-03-11,648.00,658.00,647.00,650.00,1133200,738325700
2015-03-10,653.00,658.00,647.00,648.00,1104100,718302600
2015-03-09,661.00,664.00,646.00,647.00,2229000,1452097400
2015-03-06,670.00,674.00,661.00,665.00,1743400,1163428400
2015-03-05,671.00,678.00,666.00,670.00,973400,653129700
2015-03-04,683.00,685.00,670.00,673.00,1922000,1298720300
2015-03-03,683.00,692.00,680.00,690.00,1135000,778611200
2015-03-02,687.00,688.00,681.00,681.00,663600,453575900
2015-02-27,684.00,686.00,680.00,683.00,682700,465974200
2015-02-26,684.00,685.00,680.00,684.00,566700,386621300
2015-02-25,682.00,685.00,680.00,684.00,487600,333012000
2015-02-24,690.00,690.00,680.00,682.00,655600,447516200
2015-02-23,696.00,699.00,685.00,691.00,574200,396182700
2015-02-20,705.00,705.00,687.00,691.00,806300,559803700
2015-02-19,690.00,701.00,687.00,701.00,839100,582683100
2015-02-18,676.00,688.00,675.00,686.00,985700,674304600
2015-02-17,677.00,689.00,669.00,671.00,1351300,912600900
2015-02-16,691.00,697.00,675.00,677.00,1460400,995470300
2015-02-13,680.00,695.00,680.00,688.00,1042200,717449100
2015-02-12,706.00,707.00,668.00,679.00,2494500,1701540700
2015-02-10,715.00,723.00,698.00,704.00,694700,492470300
2015-02-09,715.00,716.00,704.00,712.00,477500,339065000
2015-02-06,707.00,718.00,705.00,711.00,663900,470741400
2015-02-05,720.00,724.00,708.00,710.00,471500,336724600
2015-02-04,725.00,730.00,718.00,721.00,490000,354437400
2015-02-03,737.00,738.00,717.00,720.00,545700,395649300
2015-02-02,737.00,743.00,732.00,733.00,508500,374034400
2015-01-30,718.00,738.00,718.00,737.00,862100,630413100
2015-01-29,722.00,723.00,709.00,712.00,898300,641045300
2015-01-28,733.00,738.00,723.00,727.00,782500,569576200
2015-01-27,744.00,744.00,733.00,738.00,454600,335290400
2015-01-26,725.00,738.00,722.00,737.00,311000,228121300
2015-01-23,740.00,741.00,724.00,729.00,634700,462542500
2015-01-22,750.00,751.00,730.00,737.00,493700,364049000
2015-01-21,761.00,770.00,744.00,750.00,903700,679209200
2015-01-20,730.00,761.00,726.00,758.00,1773200,1322920400
2015-01-19,711.00,730.00,711.00,727.00,643600,466363800
2015-01-16,732.00,733.00,704.00,712.00,997200,712612300
2015-01-15,718.00,739.00,718.00,734.00,1317600,963579700
2015-01-14,710.00,723.00,707.00,715.00,903900,647755100
2015-01-13,692.00,708.00,688.00,706.00,748800,524424200
2015-01-09,687.00,702.00,686.00,700.00,870300,605044400
2015-01-08,701.00,711.00,682.00,684.00,1357300,940159000
2015-01-07,697.00,703.00,682.00,694.00,732000,508158000
2015-01-06,709.00,717.00,693.00,693.00,791100,555978800
2015-01-05,708.00,721.00,705.00,718.00,1069200,765442500
