日付,始値,高値,安値,終値,出来高,売買代金
2008-07-04,115000.00,116000.00,111000.00,113000.00,3856,434873000
2008-07-03,114000.00,117000.00,113000.00,115000.00,2298,264853000
2008-07-02,119000.00,121000.00,115000.00,115000.00,2540,296893000
2008-07-01,118000.00,122000.00,117000.00,120000.00,2618,313724000
2008-06-30,118000.00,119000.00,112000.00,118000.00,6984,809883000
2008-06-27,123000.00,123000.00,119000.00,120000.00,7088,854763000
2008-06-26,129000.00,130000.00,125000.00,125000.00,3213,405834000
2008-06-25,130000.00,130000.00,128000.00,129000.00,2174,281037000
2008-06-24,135000.00,135000.00,128000.00,129000.00,3266,426478000
2008-06-23,136000.00,136000.00,132000.00,133000.00,4036,540251000
2008-06-20,135000.00,139000.00,134000.00,137000.00,5649,770604000
2008-06-19,134000.00,137000.00,133000.00,133000.00,2766,372342000
2008-06-18,137000.00,137000.00,134000.00,136000.00,2475,336776000
2008-06-17,132000.00,136000.00,131000.00,136000.00,3057,411074000
2008-06-16,130000.00,132000.00,128000.00,131000.00,2004,261120000
2008-06-13,132000.00,133000.00,129000.00,130000.00,3276,428194000
2008-06-12,134000.00,135000.00,129000.00,134000.00,5422,716526000
2008-06-11,134000.00,136000.00,132000.00,136000.00,4659,626764000
2008-06-10,134000.00,136000.00,131000.00,132000.00,4225,564203000
2008-06-09,130000.00,135000.00,129000.00,132000.00,4009,530653000
2008-06-06,137000.00,138000.00,132000.00,132000.00,3490,468700000
2008-06-05,137000.00,138000.00,133000.00,135000.00,4322,583197000
2008-06-04,133000.00,140000.00,131000.00,139000.00,9307,1278698000
2008-06-03,134000.00,136000.00,131000.00,131000.00,4899,650583000
2008-06-02,131000.00,138000.00,129000.00,136000.00,8263,1105555000
2008-05-30,127000.00,132000.00,126000.00,129000.00,8162,1054231000
2008-05-29,132000.00,133000.00,126000.00,127000.00,8397,1076430000
2008-05-28,137000.00,137000.00,131000.00,133000.00,8166,1086055000
2008-05-27,135000.00,140000.00,133000.00,136000.00,4823,655106000
2008-05-26,140000.00,143000.00,133000.00,134000.00,11229,1537175000
2008-05-23,150000.00,156000.00,142000.00,143000.00,13482,1999896000
2008-05-22,149000.00,154000.00,143000.00,152000.00,12731,1904720000
2008-05-21,142000.00,155000.00,139000.00,150000.00,22162,3327300000
2008-05-20,144000.00,145000.00,140000.00,142000.00,8802,1253864000
2008-05-19,130000.00,149000.00,129000.00,146000.00,19557,2747776000
2008-05-16,128000.00,131000.00,127000.00,129000.00,5212,670259000
2008-05-15,129000.00,131000.00,126000.00,128000.00,10875,1397431000
2008-05-14,122000.00,131000.00,121000.00,131000.00,9289,1171097000
2008-05-13,128000.00,129000.00,119000.00,121000.00,13886,1709472000
2008-05-12,137000.00,141000.00,128000.00,130000.00,12526,1654261000
2008-05-09,140000.00,146000.00,132000.00,133000.00,12671,1772798000
2008-05-08,132000.00,140000.00,129000.00,136000.00,13444,1820731000
2008-05-07,125000.00,134000.00,125000.00,132000.00,9253,1199464000
2008-05-02,124000.00,127000.00,123000.00,126000.00,3990,497946000
2008-05-01,125000.00,125000.00,123000.00,123000.00,2677,331097000
2008-04-30,127000.00,130000.00,125000.00,126000.00,7238,924389000
2008-04-28,125000.00,127000.00,123000.00,125000.00,3810,477734000
2008-04-25,124000.00,125000.00,123000.00,125000.00,3021,374909000
2008-04-24,126000.00,127000.00,123000.00,124000.00,3436,427626000
2008-04-23,122000.00,127000.00,121000.00,125000.00,3997,498807000
2008-04-22,126000.00,127000.00,122000.00,122000.00,4180,516650000
2008-04-21,125000.00,130000.00,124000.00,127000.00,9869,1256294000
2008-04-18,126000.00,127000.00,121000.00,123000.00,5181,637392000
2008-04-17,125000.00,130000.00,124000.00,127000.00,6693,850906000
2008-04-16,121000.00,127000.00,120000.00,123000.00,6807,842888000
2008-04-15,119000.00,121000.00,117000.00,119000.00,3783,451278000
2008-04-14,118000.00,121000.00,117000.00,119000.00,4205,502817000
2008-04-11,122000.00,126000.00,119000.00,122000.00,8707,1058269000
2008-04-10,114000.00,124000.00,112000.00,122000.00,10819,1301078000
2008-04-09,120000.00,123000.00,111000.00,114000.00,10540,1224419000
2008-04-08,127000.00,128000.00,120000.00,124000.00,11161,1390446000
2008-04-07,131000.00,144000.00,127000.00,130000.00,27328,3711303000
2008-04-04,113000.00,133000.00,112000.00,127000.00,21926,2777292000
2008-04-03,115000.00,115000.00,111000.00,113000.00,2989,337694000
2008-04-02,108000.00,117000.00,108000.00,115000.00,7778,880305000
2008-04-01,106000.00,107000.00,104000.00,105000.00,2935,308626000
2008-03-31,102000.00,105000.00,102000.00,104000.00,3252,338154000
2008-03-28,103000.00,105000.00,102000.00,102000.00,2481,255831000
2008-03-27,107000.00,111000.00,103000.00,103000.00,3733,394901000
2008-03-26,105000.00,108000.00,105000.00,108000.00,2296,244544000
2008-03-25,110000.00,112000.00,105000.00,106000.00,4478,483148000
2008-03-24,106000.00,109000.00,104000.00,106000.00,3171,337962000
2008-03-21,102000.00,109000.00,98400.00,104000.00,7932,824398900
2008-03-19,96500.00,104000.00,95600.00,104000.00,9780,993611400
2008-03-18,93500.00,95000.00,89500.00,93500.00,8933,823413500
2008-03-17,92700.00,96000.00,86900.00,94500.00,12018,1123363100
2008-03-14,101000.00,101000.00,90200.00,92800.00,12790,1202807800
2008-03-13,103000.00,105000.00,98500.00,101000.00,6795,686468700
2008-03-12,110000.00,111000.00,104000.00,105000.00,4140,443903000
2008-03-11,103000.00,107000.00,102000.00,104000.00,4975,519098000
2008-03-10,108000.00,111000.00,103000.00,105000.00,6692,709784000
2008-03-07,111000.00,113000.00,109000.00,110000.00,4020,445256000
2008-03-06,113000.00,117000.00,112000.00,116000.00,3832,439824000
2008-03-05,115000.00,116000.00,111000.00,111000.00,3243,364549000
2008-03-04,117000.00,119000.00,113000.00,114000.00,4574,527984000
2008-03-03,115000.00,116000.00,111000.00,115000.00,5405,618177000
2008-02-29,128000.00,129000.00,118000.00,121000.00,11044,1346967000
2008-02-28,127000.00,133000.00,125000.00,130000.00,5683,735518000
2008-02-27,126000.00,132000.00,126000.00,129000.00,8743,1129921000
2008-02-26,120000.00,127000.00,119000.00,124000.00,8289,1028619000
2008-02-25,121000.00,122000.00,117000.00,118000.00,5020,595877000
2008-02-22,117000.00,123000.00,117000.00,121000.00,6137,737651000
2008-02-21,119000.00,121000.00,117000.00,119000.00,7309,868331000
2008-02-20,120000.00,120000.00,111000.00,113000.00,11104,1278368000
2008-02-19,124000.00,125000.00,121000.00,123000.00,7071,870172000
2008-02-18,123000.00,128000.00,120000.00,122000.00,14702,1812680000
2008-02-15,109000.00,127000.00,109000.00,123000.00,30369,3606157000
2008-02-14,107000.00,111000.00,105000.00,107000.00,22373,2424629000
2008-02-13,110000.00,111000.00,101000.00,103000.00,37643,3971009000
2008-02-12,122000.00,122000.00,120000.00,120000.00,7576,915754000
2008-02-08,153000.00,155000.00,136000.00,140000.00,12503,1806386000
2008-02-07,166000.00,171000.00,153000.00,158000.00,7881,1252313000
2008-02-06,176000.00,178000.00,168000.00,169000.00,3614,622264000
2008-02-05,178000.00,187000.00,178000.00,182000.00,6118,1123055000
2008-02-04,179000.00,183000.00,177000.00,180000.00,3607,649775000
2008-02-01,175000.00,182000.00,174000.00,178000.00,4619,821529000
2008-01-31,168000.00,172000.00,163000.00,172000.00,2520,425148000
2008-01-30,173000.00,181000.00,168000.00,169000.00,5197,905060000
2008-01-29,165000.00,169000.00,164000.00,168000.00,2629,438677000
2008-01-28,168000.00,169000.00,162000.00,162000.00,3506,580965000
2008-01-25,172000.00,175000.00,163000.00,168000.00,8787,1474636000
2008-01-24,154000.00,169000.00,153000.00,169000.00,6563,1060824000
2008-01-23,160000.00,166000.00,146000.00,149000.00,8853,1359010000
2008-01-22,161000.00,167000.00,155000.00,158000.00,4633,742059000
2008-01-21,172000.00,176000.00,169000.00,170000.00,3388,579687000
2008-01-18,169000.00,182000.00,168000.00,181000.00,3741,659174000
2008-01-17,170000.00,174000.00,166000.00,172000.00,6468,1097432000
2008-01-16,157000.00,172000.00,156000.00,162000.00,9452,1551215000
2008-01-15,186000.00,189000.00,171000.00,172000.00,9312,1653255000
2008-01-11,201000.00,204000.00,193000.00,195000.00,4660,921381000
2008-01-10,202000.00,207000.00,200000.00,204000.00,5305,1077962000
2008-01-09,195000.00,199000.00,193000.00,199000.00,5520,1084274000
2008-01-08,202000.00,204000.00,191000.00,196000.00,7331,1434475000
2008-01-07,207000.00,208000.00,202000.00,203000.00,3732,764137000
2008-01-04,223000.00,233000.00,210000.00,213000.00,6232,1375381000
